,OrderID,ProductID,Quantity
70020,6719,186,3
70021,2063,160,2
70022,3001,35,9
70023,1609,35,3
70024,347,244,8
70025,6749,100,1
70026,2605,86,16
70027,11565,136,1
70028,10314,239,7
70029,447,77,5
70030,1740,224,9
70031,1771,241,2
70032,9452,106,20
70033,2918,165,2
70034,6324,87,9
70035,14126,28,2
70036,9908,197,3
70037,15256,75,9
70038,15463,63,18
70039,7692,130,9
70040,9669,217,3
70041,8529,195,6
70042,7066,32,1
70043,5758,106,2
70044,3309,196,8
70045,5324,252,8
70046,1710,147,6
70047,12055,117,3
70048,10177,10,9
70049,36,184,8
70050,8426,86,4
70051,5242,46,7
70052,2265,88,2
70053,9495,71,6
70054,9428,70,2
70055,828,81,2
70056,12276,228,9
70057,2213,64,15
70058,7884,151,2
70059,1878,171,2
70060,12290,18,21
70061,12781,15,3
70062,9734,135,2
70063,6220,16,30
70064,420,208,3
70065,4581,228,5
70066,8219,216,7
70067,7354,96,3
70068,7859,4,3
70069,5520,138,4
70070,10591,46,9
70071,309,47,6
70072,3965,171,4
70073,2922,53,7
70074,8971,130,2
70075,8187,126,4
70076,3144,94,7
70077,5631,140,4
70078,15197,148,3
70079,12337,87,2
70080,926,155,7
70081,15554,69,5
70082,3094,4,2
70083,3905,195,7
70084,5894,130,8
70085,8983,153,3
70086,4610,97,8
70087,12083,251,1
70088,10413,226,1
70089,253,42,9
70090,8787,198,6
70091,12872,122,5
70092,531,63,8
70093,4435,119,7
70094,13813,95,9
70095,15705,59,8
70096,797,203,3
70097,8350,77,8
70098,10213,116,3
70099,2063,209,7
70100,10179,130,2
70101,15554,13,6
70102,1612,194,9
70103,13627,193,9
70104,8476,224,4
70105,3205,83,6
70106,3928,231,20
70107,14056,153,9
70108,7908,212,1
70109,8239,5,6
70110,11789,202,7
70111,8853,28,9
70112,7593,4,1
70113,12826,14,32
70114,1354,88,9
70115,5559,120,8
70116,4079,67,8
70117,83,81,14
70118,941,217,5
70119,11045,19,4
70120,11803,121,1
70121,10212,214,7
70122,5718,250,2
70123,5785,109,8
70124,13902,53,9
70125,3291,174,16
70126,13490,187,7
70127,13520,229,6
70128,5277,18,5
70129,11365,59,1
70130,4234,161,7
70131,13344,18,6
70132,13803,243,3
70133,6249,175,6
70134,9061,80,8
70135,11432,48,2
70136,8078,107,7
70137,3629,67,3
70138,14359,220,4
70139,12092,169,8
70140,5094,16,8
70141,7845,162,7
70142,12536,49,5
70143,7687,40,7
70144,12515,62,7
70145,14775,199,3
70146,4955,42,9
70147,3595,178,8
70148,6019,67,4
70149,550,39,5
70150,14479,203,9
70151,15303,60,7
70152,2233,149,8
70153,12192,186,2
70154,15583,208,5
70155,13125,203,7
70156,5330,176,6
70157,9663,253,4
70158,2709,119,27
70159,11107,9,3
70160,10955,94,8
70161,9810,150,8
70162,7111,22,6
70163,2471,121,3
70164,9154,254,3
70165,2513,84,5
70166,3470,136,9
70167,14724,12,1
70168,9357,200,4
70169,5750,68,7
70170,14537,152,6
70171,6309,136,19
70172,10063,18,3
70173,7184,173,4
70174,9650,242,21
70175,7666,121,8
70176,10802,68,4
70177,6398,169,1
70178,2422,54,16
70179,12477,207,6
70180,2382,36,1
70181,9538,220,5
70182,10038,115,9
70183,10495,212,9
70184,402,53,6
70185,6869,210,9
70186,9775,113,6
70187,10244,230,8
70188,13601,206,7
70189,313,48,2
70190,3651,13,8
70191,2280,13,1
70192,14546,92,24
70193,4727,83,8
70194,7304,13,3
70195,4356,166,5
70196,12196,129,23
70197,6580,159,5
70198,2370,171,23
70199,1461,122,17
70200,4303,197,3
70201,7523,198,3
70202,7197,79,6
70203,15709,84,5
70204,811,9,9
70205,6335,167,3
70206,5870,205,8
70207,5151,69,8
70208,9799,44,1
70209,10834,257,5
70210,8898,43,28
70211,7987,234,8
70212,4816,181,8
70213,1717,258,2
70214,9420,255,1
70215,10671,120,6
70216,7184,79,4
70217,8794,126,6
70218,13724,246,4
70219,8663,127,1
70220,7900,143,1
70221,11468,3,9
70222,2662,205,2
70223,6140,229,1
70224,9654,125,6
70225,4058,111,1
70226,13274,44,1
70227,9456,38,5
70228,1300,64,6
70229,171,209,9
70230,11715,92,1
70231,9974,177,1
70232,4249,194,3
70233,10923,106,6
70234,9468,81,14
70235,13197,161,3
70236,11366,222,8
70237,5233,199,1
70238,5795,187,2
70239,2931,102,6
70240,3787,195,5
70241,8517,16,5
70242,15364,118,7
70243,6470,142,6
70244,7638,209,7
70245,5130,100,2
70246,9662,128,6
70247,3533,226,12
70248,12124,27,23
70249,6408,23,5
70250,15419,258,4
70251,11840,111,7
70252,422,242,1
70253,11084,69,5
70254,3554,146,3
70255,14948,101,24
70256,6678,35,8
70257,726,178,3
70258,13619,182,8
70259,4367,237,26
70260,6689,140,17
70261,1312,128,2
70262,7002,99,6
70263,15286,89,4
70264,3702,173,1
70265,11632,147,2
70266,3269,134,7
70267,851,188,4
70268,9388,71,8
70269,15745,32,7
70270,14890,150,1
70271,1177,192,6
70272,14123,75,8
70273,9470,18,30
70274,12933,140,3
70275,5004,143,6
70276,16,192,4
70277,5222,74,5
70278,13221,29,4
70279,7975,38,9
70280,14850,20,7
70281,9783,76,8
70282,2596,104,2
70283,3823,14,8
70284,10441,151,3
70285,3341,55,6
70286,8158,210,3
70287,14938,59,4
70288,12649,42,8
70289,15244,207,1
70290,747,246,9
70291,10954,169,9
70292,10394,107,5
70293,15112,31,9
70294,11902,176,7
70295,12370,229,7
70296,577,169,25
70297,8344,100,4
70298,987,63,1
70299,7162,101,7
70300,654,57,3
70301,1263,69,6
70302,13995,5,2
70303,902,84,7
70304,8336,133,5
70305,15527,223,8
70306,11078,190,8
70307,1343,22,15
70308,3643,29,15
70309,15538,103,2
70310,8295,193,9
70311,13776,171,8
70312,11565,243,3
70313,7345,2,6
70314,654,190,6
70315,760,163,2
70316,4003,229,7
70317,15595,59,5
70318,10388,195,5
70319,838,224,5
70320,9180,53,2
70321,11787,77,3
70322,2839,170,4
70323,4729,86,2
70324,4226,104,4
70325,14882,221,5
70326,12203,112,3
70327,211,117,5
70328,4076,67,7
70329,6365,17,4
70330,7149,73,5
70331,12506,16,9
70332,4183,204,6
70333,838,35,4
70334,1475,225,6
70335,13295,38,20
70336,14385,70,4
70337,15733,168,8
70338,9989,85,3
70339,12326,81,6
70340,14102,79,4
70341,7090,107,4
70342,14609,182,8
70343,6793,1,3
70344,13712,209,6
70345,1082,189,1
70346,10902,188,1
70347,14722,232,4
70348,13311,175,4
70349,2364,250,5
70350,15563,27,8
70351,276,40,5
70352,1210,235,1
70353,3118,173,8
70354,2608,20,3
70355,1910,247,1
70356,2250,103,4
70357,803,257,6
70358,12273,77,7
70359,9108,187,5
70360,2732,176,6
70361,13575,104,9
70362,3803,117,3
70363,11313,222,9
70364,8217,228,6
70365,1470,98,9
70366,14520,208,3
70367,13307,183,8
70368,5902,184,3
70369,1923,120,6
70370,7250,188,6
70371,14107,13,9
70372,1944,170,7
70373,14796,259,17
70374,5825,96,3
70375,4634,87,8
70376,14556,232,9
70377,13218,206,22
70378,7065,209,5
70379,14491,206,3
70380,575,60,3
70381,3345,57,2
70382,12812,190,9
70383,14765,4,20
70384,9028,29,4
70385,14837,259,7
70386,647,31,9
70387,4902,249,1
70388,14985,109,7
70389,3775,152,8
70390,3321,188,7
70391,14800,22,5
70392,2775,23,8
70393,6754,29,7
70394,8883,178,11
70395,4140,250,7
70396,4375,142,9
70397,7878,145,2
70398,14866,31,8
70399,15799,177,1
70400,13933,195,5
70401,3862,169,3
70402,14117,185,4
70403,3429,162,7
70404,10095,214,9
70405,9866,24,20
70406,3356,230,1
70407,15775,166,8
70408,2441,177,9
70409,510,3,6
70410,13671,63,6
70411,6124,44,7
70412,3853,13,3
70413,12626,229,6
70414,7002,94,6
70415,8587,71,1
70416,10414,1,2
70417,11401,34,3
70418,6392,91,3
70419,8793,260,8
70420,11040,256,1
70421,13845,64,6
70422,1137,178,1
70423,4279,157,1
70424,42,189,4
70425,9236,157,16
70426,11131,157,7
70427,937,203,11
70428,6131,248,2
70429,4780,128,4
70430,13159,177,5
70431,14228,239,1
70432,4997,97,4
70433,6116,78,1
70434,15561,225,6
70435,6781,165,5
70436,1917,47,2
70437,4701,241,6
70438,8707,109,1
70439,7739,245,22
70440,7277,192,2
70441,13398,2,1
70442,10119,206,13
70443,8389,37,8
70444,11266,142,5
70445,8696,85,4
70446,15606,37,5
70447,5721,63,3
70448,9918,34,1
70449,6597,180,5
70450,4392,195,1
70451,448,149,27
70452,5626,70,9
70453,192,212,4
70454,809,226,1
70455,14781,189,6
70456,12562,247,5
70457,14938,125,20
70458,13491,33,6
70459,15448,194,9
70460,10578,35,3
70461,8941,70,16
70462,7487,116,7
70463,14446,258,2
70464,3458,194,5
70465,11485,206,4
70466,7592,78,9
70467,5675,224,3
70468,5179,228,5
70469,9619,57,23
70470,8328,150,4
70471,8359,139,9
70472,2047,253,2
70473,4062,142,6
70474,13136,122,8
70475,10338,168,5
70476,1105,146,4
70477,5707,43,3
70478,740,136,4
70479,5458,141,8
70480,6406,44,3
70481,1375,16,8
70482,634,51,23
70483,1898,223,4
70484,707,90,3
70485,13561,59,23
70486,3414,94,8
70487,9350,24,3
70488,3413,115,3
70489,13979,17,9
70490,6989,131,6
70491,715,101,6
70492,10303,151,9
70493,12467,252,9
70494,13011,54,7
70495,9186,126,6
70496,9665,106,1
70497,11798,206,7
70498,14615,63,8
70499,6190,44,3
70500,6269,67,20
70501,13764,135,7
70502,1848,48,4
70503,7877,157,6
70504,11949,117,7
70505,318,172,6
70506,11561,125,1
70507,5881,211,6
70508,5298,243,2
70509,2834,23,9
70510,14657,6,7
70511,2747,222,9
70512,5742,5,3
70513,8865,41,16
70514,3582,64,1
70515,6655,99,19
70516,10516,78,16
70517,15364,137,7
70518,2942,102,2
70519,287,197,1
70520,12600,80,5
70521,13004,142,22
70522,4705,137,5
70523,514,205,8
70524,2540,147,8
70525,15088,117,11
70526,753,96,1
70527,13863,228,7
70528,11250,179,2
70529,14437,189,3
70530,8108,105,25
70531,1146,61,25
70532,3953,48,3
70533,8399,88,7
70534,1891,173,29
70535,13620,208,7
70536,14538,154,6
70537,9148,231,7
70538,13195,163,2
70539,3751,86,4
70540,12258,27,5
70541,14113,109,2
70542,14985,78,1
70543,2965,253,1
70544,14790,75,8
70545,9054,129,4
70546,5212,236,5
70547,1400,104,8
70548,6543,134,2
70549,14267,188,17
70550,2155,68,7
70551,5046,212,8
70552,13258,11,5
70553,3642,150,6
70554,6485,185,20
70555,8978,62,9
70556,5524,14,2
70557,12868,221,1
70558,5907,94,2
70559,276,58,9
70560,8304,160,5
70561,2869,173,1
70562,8469,23,1
70563,8346,242,2
70564,9475,197,5
70565,8642,143,7
70566,13301,81,2
70567,9392,91,9
70568,8172,238,2
70569,11720,30,2
70570,15634,31,25
70571,13377,51,3
70572,5456,116,11
70573,3509,93,4
70574,14937,17,6
70575,5228,140,9
70576,5334,170,9
70577,15728,49,19
70578,4801,84,5
70579,7335,75,1
70580,2842,16,6
70581,3615,121,4
70582,12339,84,21
70583,14092,2,2
70584,8310,221,3
70585,11935,121,1
70586,8238,96,4
70587,11237,214,8
70588,11585,51,3
70589,4990,208,3
70590,14473,36,2
70591,837,134,8
70592,1287,258,2
70593,6458,235,6
70594,8323,244,1
70595,6269,186,21
70596,11674,225,2
70597,10675,185,8
70598,8580,228,2
70599,5858,217,4
70600,12449,20,1
70601,4439,241,3
70602,7245,36,6
70603,6516,7,8
70604,9268,212,4
70605,6337,15,9
70606,2348,209,8
70607,13112,32,1
70608,4464,137,1
70609,15449,249,2
70610,8463,232,2
70611,5784,204,3
70612,2901,194,3
70613,11536,175,3
70614,9063,48,9
70615,4459,75,3
70616,1930,64,3
70617,7871,135,1
70618,6744,127,9
70619,41,216,4
70620,14366,129,3
70621,3330,152,11
70622,9508,220,9
70623,8170,158,6
70624,12730,183,6
70625,15034,62,8
70626,7351,35,7
70627,13728,153,9
70628,14789,208,2
70629,14914,217,1
70630,1794,39,7
70631,13808,11,8
70632,6130,46,2
70633,13523,95,4
70634,852,10,5
70635,14299,45,2
70636,2444,256,6
70637,8474,243,2
70638,3851,157,6
70639,13021,25,9
70640,11369,188,1
70641,15399,237,8
70642,176,178,9
70643,5706,132,2
70644,5208,14,2
70645,258,132,9
70646,4484,103,2
70647,12861,54,1
70648,7848,96,3
70649,8712,169,3
70650,12446,122,13
70651,1042,108,21
70652,11722,84,8
70653,5140,95,9
70654,5689,221,9
70655,6292,127,22
70656,308,50,9
70657,723,2,2
70658,11937,222,7
70659,4170,116,3
70660,9760,241,5
70661,8345,86,7
70662,8998,151,4
70663,1203,233,9
70664,7137,230,1
70665,12607,46,1
70666,15800,76,8
70667,6723,90,1
70668,5869,177,19
70669,11319,96,9
70670,4848,72,23
70671,7330,244,8
70672,10096,66,6
70673,11175,175,1
70674,739,85,7
70675,7605,187,7
70676,13275,88,7
70677,5872,69,4
70678,4383,252,1
70679,1701,22,4
70680,2941,37,6
70681,2991,148,22
70682,7620,24,2
70683,6090,101,2
70684,12340,13,9
70685,5003,108,5
70686,8361,94,4
70687,15162,13,7
70688,14639,194,2
70689,7612,123,5
70690,4668,15,2
70691,11075,185,9
70692,9603,63,7
70693,9875,13,3
70694,9268,105,6
70695,8774,19,6
70696,12272,201,4
70697,5886,169,25
70698,11659,166,7
70699,1250,150,6
70700,15112,10,5
70701,2159,173,7
70702,2625,131,3
70703,1136,10,2
70704,7279,19,5
70705,1900,259,2
70706,13374,173,4
70707,4860,198,9
70708,8178,41,9
70709,11391,243,9
70710,14764,252,3
70711,9676,223,3
70712,6696,43,4
70713,5834,100,3
70714,9155,106,19
70715,11810,66,4
70716,6177,120,1
70717,6357,37,2
70718,8391,11,4
70719,15230,252,1
70720,15512,31,4
70721,3081,223,18
70722,1219,53,16
70723,4636,115,6
70724,13559,173,8
70725,6282,244,3
70726,9802,44,7
70727,15655,116,23
70728,333,136,6
70729,2822,167,3
70730,9403,148,8
70731,12629,198,6
70732,4020,204,4
70733,15611,251,18
70734,7676,125,3
70735,975,95,1
70736,12254,51,8
70737,2509,185,1
70738,10212,200,5
70739,9205,216,3
70740,8891,187,4
70741,4686,134,1
70742,15556,160,9
70743,4447,197,5
70744,5220,65,3
70745,8545,56,5
70746,5856,175,8
70747,10201,257,14
70748,13855,124,2
70749,9479,93,3
70750,8593,174,4
70751,13049,65,3
70752,7652,242,6
70753,7371,135,3
70754,12824,38,6
70755,12943,216,3
70756,4325,257,5
70757,15616,155,7
70758,892,148,2
70759,7409,202,5
70760,11085,125,21
70761,3970,29,22
70762,1295,191,6
70763,14231,4,19
70764,2671,217,2
70765,1123,127,8
70766,9183,195,4
70767,11912,213,8
70768,14668,233,4
70769,6225,197,6
70770,12970,171,6
70771,9214,74,1
70772,9239,37,9
70773,12871,65,2
70774,6816,124,4
70775,9431,1,3
70776,2697,178,9
70777,14742,149,4
70778,15102,203,19
70779,1644,246,4
70780,1473,183,8
70781,12441,13,4
70782,13314,114,6
70783,3562,108,1
70784,15291,157,6
70785,4864,39,32
70786,490,96,4
70787,14435,180,2
70788,1379,206,6
70789,5643,100,30
70790,2274,238,2
70791,2795,85,7
70792,12580,170,7
70793,4916,192,17
70794,1435,12,3
70795,4992,223,1
70796,14989,49,3
70797,1075,66,1
70798,12494,62,6
70799,292,231,30
70800,14877,207,1
70801,13836,217,5
70802,6941,98,19
70803,2556,196,21
70804,5894,185,4
70805,7085,38,7
70806,13303,19,7
70807,9283,257,9
70808,10835,97,9
70809,7167,48,7
70810,5599,31,3
70811,12293,142,7
70812,3944,222,9
70813,7326,175,2
70814,12745,251,7
70815,4914,74,9
70816,11364,132,3
70817,15122,193,1
70818,3530,164,6
70819,11127,251,4
70820,7326,31,7
70821,7222,78,5
70822,1749,212,3
70823,10330,215,26
70824,8856,154,9
70825,14416,98,2
70826,4352,79,4
70827,10579,66,17
70828,9352,72,15
70829,6095,233,5
70830,12796,20,21
70831,9292,127,2
70832,5471,49,3
70833,6268,37,1
70834,11260,104,2
70835,13709,51,24
70836,14975,228,9
70837,6070,59,4
70838,679,66,5
70839,12660,231,4
70840,6598,123,5
70841,3454,166,2
70842,15742,214,3
70843,994,230,9
70844,4701,202,8
70845,14215,131,9
70846,6375,176,4
70847,4198,57,1
70848,8698,117,5
70849,13238,229,3
70850,7161,3,2
70851,6380,185,7
70852,13683,111,23
70853,13109,190,9
70854,3176,221,7
70855,14938,63,4
70856,10099,165,15
70857,10249,250,8
70858,14259,165,7
70859,3759,148,22
70860,9727,118,5
70861,14675,166,2
70862,2358,46,8
70863,4380,44,7
70864,1952,241,9
70865,1988,158,1
70866,13996,136,4
70867,14378,188,9
70868,15332,46,5
70869,1631,24,6
70870,9712,109,21
70871,12691,203,4
70872,12503,117,2
70873,11593,24,5
70874,8417,240,7
70875,14770,95,4
70876,14629,42,3
70877,8874,62,2
70878,10807,53,7
70879,6143,58,7
70880,2695,163,3
70881,11638,226,3
70882,3649,197,7
70883,13166,41,29
70884,11921,67,12
70885,2100,217,6
70886,14785,147,4
70887,11172,257,6
70888,12910,182,9
70889,12935,11,7
70890,944,107,5
70891,626,122,1
70892,2101,45,2
70893,12129,177,8
70894,5834,244,4
70895,9192,244,6
70896,7523,53,3
70897,12050,220,26
70898,15370,17,5
70899,14211,235,2
70900,15056,16,3
70901,3332,31,5
70902,2621,25,21
70903,9942,39,9
70904,8640,86,7
70905,5903,60,3
70906,5891,196,4
70907,12429,94,9
70908,4742,194,5
70909,5772,235,8
70910,10711,202,5
70911,8880,219,7
70912,4841,75,4
70913,10061,94,6
70914,9883,96,6
70915,7053,40,9
70916,6563,203,3
70917,12701,3,6
70918,12349,139,7
70919,4342,231,2
70920,13163,38,8
70921,5297,249,24
70922,15043,46,2
70923,9323,198,5
70924,1189,79,2
70925,1669,125,2
70926,5550,137,8
70927,262,123,22
70928,5857,81,1
70929,12158,128,6
70930,8792,124,4
70931,7380,180,6
70932,15616,189,9
70933,2044,180,3
70934,8796,246,2
70935,13641,60,9
70936,5361,74,3
70937,11226,242,3
70938,12804,62,1
70939,8920,102,9
70940,14539,169,4
70941,12754,84,7
70942,3322,103,2
70943,7182,179,9
70944,1635,149,9
70945,733,175,3
70946,12128,40,3
70947,12512,87,6
70948,15712,68,1
70949,15782,155,5
70950,8988,140,9
70951,4047,52,5
70952,4151,256,6
70953,15367,191,4
70954,1025,250,1
70955,13537,103,6
70956,12575,220,4
70957,6901,197,24
70958,7344,233,7
70959,8614,199,9
70960,9504,120,4
70961,8823,33,3
70962,10493,207,8
70963,13330,71,8
70964,424,115,2
70965,14432,51,3
70966,12900,52,7
70967,6374,169,6
70968,9330,146,8
70969,8766,215,3
70970,11403,39,9
70971,7963,36,4
70972,13412,20,5
70973,5846,32,24
70974,3571,35,18
70975,5845,32,8
70976,7769,10,3
70977,13916,66,3
70978,8903,104,23
70979,15410,130,6
70980,11403,185,2
70981,4426,23,31
70982,12125,100,3
70983,4941,259,2
70984,5639,129,24
70985,95,188,4
70986,13193,156,8
70987,15483,11,2
70988,6316,169,1
70989,4246,53,22
70990,6264,195,1
70991,6727,11,3
70992,2622,141,3
70993,9171,51,3
70994,12191,78,2
70995,14554,17,3
70996,725,148,5
70997,5219,49,4
70998,6926,252,8
70999,12729,90,7
71000,4823,226,1
71001,3043,58,7
71002,3668,48,7
71003,13212,122,17
71004,12499,170,5
71005,11197,249,5
71006,13611,53,9
71007,9712,32,8
71008,8331,187,7
71009,2273,169,8
71010,8689,36,9
71011,4345,102,2
71012,5102,32,2
71013,8457,54,8
71014,5694,146,7
71015,10897,242,22
71016,12826,44,3
71017,866,239,9
71018,14795,15,15
71019,8847,156,7
71020,14918,181,33
71021,2675,93,5
71022,15278,105,15
71023,66,155,5
71024,3279,230,4
71025,10905,70,7
71026,15315,36,6
71027,8963,240,2
71028,12037,207,9
71029,15013,77,8
71030,1856,171,16
71031,5995,31,5
71032,5761,103,4
71033,2056,83,6
71034,4952,106,7
71035,8448,113,8
71036,11483,78,8
71037,14515,64,3
71038,15448,195,6
71039,14954,28,4
71040,3319,36,19
71041,1864,32,2
71042,7168,175,3
71043,13573,113,8
71044,12446,240,5
71045,4856,111,4
71046,11228,200,2
71047,12397,136,9
71048,2396,162,4
71049,1372,234,7
71050,9353,253,13
71051,9908,98,5
71052,14707,173,7
71053,12847,114,20
71054,12677,38,7
71055,13053,66,12
71056,14429,259,5
71057,10041,65,2
71058,7841,115,4
71059,3669,132,4
71060,5966,120,6
71061,4483,249,6
71062,8798,82,9
71063,10538,256,1
71064,6906,96,8
71065,10863,74,5
71066,7418,255,27
71067,8879,39,8
71068,2666,86,3
71069,3489,234,3
71070,1597,88,9
71071,2511,116,9
71072,5267,30,8
71073,14938,148,4
71074,2709,4,5
71075,12292,136,9
71076,701,190,2
71077,6300,106,1
71078,7037,134,3
71079,4781,93,9
71080,15082,253,27
71081,12458,111,8
71082,7383,100,7
71083,7532,205,5
71084,11938,167,8
71085,6764,169,3
71086,14594,256,9
71087,14843,71,2
71088,12670,196,7
71089,1065,85,16
71090,14844,76,6
71091,4773,187,9
71092,12392,133,4
71093,8225,176,1
71094,9113,163,9
71095,12162,62,3
71096,7519,168,6
71097,3120,38,3
71098,3160,202,2
71099,11703,16,7
71100,12256,73,15
71101,5934,20,18
71102,9149,167,4
71103,10336,38,5
71104,15516,17,1
71105,533,238,8
71106,4564,147,9
71107,6261,198,6
71108,1089,146,11
71109,2299,48,8
71110,8923,145,4
71111,1002,166,4
71112,13462,53,19
71113,6388,25,2
71114,10437,199,9
71115,7974,128,2
71116,9380,132,3
71117,8652,108,6
71118,15178,142,2
71119,14606,26,6
71120,12673,35,6
71121,11604,150,5
71122,7610,51,3
71123,12857,131,2
71124,7471,49,20
71125,9324,177,8
71126,9806,172,1
71127,5101,139,2
71128,11153,125,4
71129,10205,235,2
71130,8025,225,1
71131,2539,233,2
71132,1660,117,4
71133,3409,58,8
71134,3446,7,3
71135,6131,113,3
71136,15619,114,7
71137,9152,245,4
71138,5256,146,9
71139,9953,41,6
71140,11538,180,23
71141,4242,68,2
71142,14149,50,8
71143,14959,143,20
71144,10836,1,3
71145,8645,185,5
71146,14421,31,1
71147,11928,25,9
71148,15027,66,1
71149,14836,257,2
71150,11378,15,6
71151,4022,35,23
71152,2555,146,18
71153,8410,57,8
71154,1921,245,9
71155,12204,230,6
71156,7891,241,6
71157,10217,190,8
71158,12288,102,3
71159,12635,160,2
71160,6501,257,9
71161,760,112,8
71162,11667,88,8
71163,2935,110,9
71164,4688,93,4
71165,1030,223,4
71166,8662,167,23
71167,1671,174,9
71168,1819,259,5
71169,9008,26,5
71170,12999,4,19
71171,14671,56,2
71172,624,49,9
71173,842,211,9
71174,2314,40,4
71175,11380,234,2
71176,3194,235,6
71177,15677,66,4
71178,5326,172,6
71179,9387,131,9
71180,14344,152,12
71181,3150,226,5
71182,6445,199,4
71183,3085,129,7
71184,15790,154,1
71185,15077,204,1
71186,6262,259,2
71187,7925,240,12
71188,6643,174,27
71189,11660,189,3
71190,1630,180,4
71191,308,63,1
71192,13930,45,1
71193,5954,231,5
71194,9118,218,2
71195,11118,257,6
71196,9907,127,3
71197,5468,250,9
71198,9379,172,1
71199,9826,198,1
71200,1358,173,4
71201,10363,126,8
71202,7988,93,2
71203,14163,212,7
71204,6627,38,4
71205,760,201,9
71206,14458,111,6
71207,3570,173,5
71208,737,188,3
71209,12813,54,6
71210,8690,19,7
71211,13251,186,1
71212,2173,214,3
71213,9218,16,4
71214,5093,66,31
71215,14529,210,1
71216,9285,9,8
71217,12241,97,2
71218,8595,110,2
71219,4847,59,6
71220,9553,142,2
71221,2365,79,8
71222,11036,65,8
71223,343,242,9
71224,3711,119,7
71225,13227,213,3
71226,4559,209,3
71227,6673,158,4
71228,11838,155,8
71229,9716,218,4
71230,9785,45,7
71231,657,86,27
71232,5571,156,8
71233,11856,164,8
71234,6806,200,16
71235,11108,59,1
71236,14520,132,8
71237,13945,234,8
71238,10290,42,8
71239,10446,112,4
71240,8651,64,2
71241,14131,200,4
71242,11992,154,2
71243,2616,153,7
71244,7716,184,17
71245,8423,173,2
71246,914,256,1
71247,5426,190,3
71248,13573,199,3
71249,8710,73,5
71250,13476,134,8
71251,7525,86,8
71252,14826,99,1
71253,5016,14,1
71254,11092,188,4
71255,15118,246,7
71256,6676,37,26
71257,1417,73,6
71258,12779,55,8
71259,931,164,7
71260,14246,35,8
71261,2105,195,17
71262,805,162,7
71263,7757,78,9
71264,11047,244,6
71265,2314,48,8
71266,14353,169,5
71267,4038,168,20
71268,6314,195,24
71269,1479,124,7
71270,14750,177,8
71271,5666,152,7
71272,14299,21,2
71273,9326,235,5
71274,5921,66,6
71275,15800,73,5
71276,497,229,3
71277,4030,256,3
71278,11307,40,1
71279,10068,2,2
71280,1891,250,1
71281,6554,141,5
71282,3201,175,2
71283,12631,162,6
71284,3831,65,9
71285,12431,249,5
71286,1509,194,3
71287,6705,232,9
71288,10286,3,2
71289,12382,15,8
71290,5894,204,1
71291,3444,73,4
71292,5376,76,4
71293,11365,189,6
71294,3648,90,9
71295,6626,223,7
71296,874,215,8
71297,5222,231,8
71298,5446,162,7
71299,1416,33,8
71300,15080,125,9
71301,13600,220,5
71302,13471,22,6
71303,8412,90,1
71304,3160,117,1
71305,541,112,4
71306,2369,180,9
71307,4963,190,6
71308,4092,175,6
71309,1631,170,2
71310,6413,2,3
71311,7605,15,4
71312,11317,214,8
71313,8345,141,8
71314,12129,7,6
71315,3213,51,8
71316,14936,107,8
71317,9340,117,4
71318,3195,123,9
71319,9846,123,7
71320,14325,11,2
71321,202,184,9
71322,7379,229,2
71323,12336,95,23
71324,14198,196,28
71325,51,227,7
71326,948,247,6
71327,15805,158,6
71328,14922,64,2
71329,9462,109,4
71330,151,140,33
71331,6474,35,1
71332,11117,149,25
71333,14899,60,1
71334,11403,163,8
71335,13527,89,4
71336,3952,72,21
71337,14832,25,9
71338,14768,140,7
71339,3847,83,14
71340,11121,36,22
71341,10646,214,6
71342,7138,201,8
71343,10426,88,7
71344,588,13,2
71345,11607,210,21
71346,8534,6,6
71347,13352,191,2
71348,1115,48,8
71349,9600,187,9
71350,8742,224,4
71351,11115,28,4
71352,8053,61,9
71353,2968,220,3
71354,11868,54,20
71355,11028,83,2
71356,11016,53,3
71357,12964,189,5
71358,8856,170,1
71359,5294,102,9
71360,12429,236,5
71361,10790,165,7
71362,11159,122,1
71363,4836,258,8
71364,2231,60,8
71365,6261,237,8
71366,3466,209,7
71367,9158,28,18
71368,4546,165,9
71369,7562,183,1
71370,14716,126,1
71371,5103,241,22
71372,5982,245,8
71373,2350,136,3
71374,12604,252,11
71375,1997,142,3
71376,9207,85,3
71377,8263,87,8
71378,14244,226,9
71379,526,33,2
71380,7299,239,7
71381,8237,111,7
71382,10960,141,21
71383,4955,237,8
71384,8234,15,3
71385,13351,111,8
71386,8182,107,2
71387,2599,112,3
71388,8528,201,8
71389,2924,198,3
71390,9829,139,9
71391,11502,190,16
71392,12978,150,3
71393,5652,162,7
71394,1848,241,1
71395,14231,115,7
71396,10683,211,1
71397,3558,17,1
71398,13655,54,1
71399,2326,99,9
71400,12545,112,9
71401,13287,12,5
71402,1668,47,4
71403,15433,138,29
71404,14054,17,5
71405,9317,195,6
71406,13247,222,9
71407,12455,149,3
71408,13732,22,1
71409,11181,99,7
71410,10958,42,1
71411,10490,24,4
71412,13301,150,1
71413,6644,122,2
71414,822,81,5
71415,2708,144,8
71416,2774,56,3
71417,13798,106,5
71418,15558,213,5
71419,2913,27,8
71420,5415,27,4
71421,10228,222,4
71422,5235,244,4
71423,15410,65,2
71424,10896,251,6
71425,5215,66,7
71426,298,72,4
71427,1741,211,6
