,CustomerID,OrderDate,SalesChannel,LocationID
12188,1422,2024-08-02 04:52:16,Online,94
12189,1530,2024-09-30 01:05:32,Online,94
12190,1555,2024-09-27 14:36:35,In-Store,84
12191,850,2024-10-28 20:06:39,Catering,14
12192,1499,2024-05-04 03:22:09,In-Store,73
12193,432,2024-08-22 03:59:01,Catering,64
12194,1411,2024-10-07 17:22:08,In-Store,68
12195,2120,2025-01-10 04:06:28,Online,19
12196,980,2024-02-28 04:19:50,Online,42
12197,2968,2024-03-13 10:59:27,In-Store,30
12198,1824,2024-09-30 04:57:57,In-Store,30
12199,1933,2024-12-08 13:47:28,Online,16
12200,2698,2024-07-22 08:25:39,Online,18
12201,299,2024-08-27 21:59:20,Online,11
12202,1844,2025-01-14 15:20:35,In-Store,2
12203,3051,2024-12-02 01:01:56,In-Store,24
12204,1513,2024-09-17 12:24:38,Online,34
12205,106,2024-11-18 04:34:18,In-Store,57
12206,2713,2024-02-12 17:40:23,In-Store,28
12207,634,2024-11-11 10:46:38,Catering,63
12208,2234,2024-07-01 07:17:51,Online,23
12209,1989,2024-09-24 13:20:57,Online,2
12210,1695,2024-01-27 11:47:25,In-Store,53
12211,1161,2024-07-13 03:18:53,Online,55
12212,481,2024-12-31 22:00:29,Catering,64
12213,1962,2024-10-01 07:42:13,Online,62
12214,553,2024-03-31 11:05:23,Online,13
12215,1672,2024-07-18 19:50:01,Online,6
12216,1707,2024-11-07 15:05:35,Catering,93
12217,2453,2024-12-13 20:52:56,Online,26
12218,864,2024-11-27 19:58:37,In-Store,22
12219,1385,2024-10-11 01:34:08,Online,55
12220,2033,2025-01-10 16:05:19,Online,87
12221,2585,2025-01-05 14:42:11,In-Store,13
12222,2316,2024-07-10 23:40:57,Online,62
12223,209,2024-03-29 05:14:24,Online,13
12224,2643,2024-11-20 11:49:16,In-Store,65
12225,2150,2024-11-25 16:25:21,Online,19
12226,969,2024-07-23 14:54:47,Online,6
12227,884,2024-05-16 11:05:33,In-Store,32
12228,2728,2024-10-29 08:17:39,Online,27
12229,1412,2024-07-29 00:46:16,In-Store,46
12230,2084,2024-10-18 00:24:44,In-Store,75
12231,2179,2024-09-29 19:54:03,Online,7
12232,1996,2024-05-12 15:00:45,Catering,96
12233,1595,2024-04-27 00:41:56,In-Store,44
12234,1302,2024-06-08 21:22:43,Online,9
12235,1511,2024-06-04 11:49:21,In-Store,97
12236,2735,2024-11-11 22:08:50,In-Store,38
12237,919,2024-11-07 14:16:55,Online,85
12238,2666,2024-04-30 20:10:34,Catering,79
12239,1896,2024-09-08 10:14:43,Catering,96
12240,2784,2024-08-03 06:18:49,In-Store,45
12241,1458,2024-12-22 19:33:25,In-Store,75
12242,2644,2024-01-27 20:29:21,Online,71
12243,2322,2024-10-24 06:15:03,Online,44
12244,2654,2024-02-08 07:06:02,Catering,45
12245,2818,2024-12-15 16:10:51,In-Store,93
12246,2840,2024-07-24 21:03:18,In-Store,58
12247,2768,2024-05-26 18:56:01,In-Store,86
12248,2289,2024-10-23 20:47:52,In-Store,95
12249,2273,2024-12-26 15:12:59,In-Store,9
12250,2245,2025-01-05 16:56:07,In-Store,18
12251,3095,2024-09-25 13:24:41,In-Store,99
12252,822,2024-09-27 16:07:35,Online,14
12253,343,2024-03-11 10:28:45,In-Store,70
12254,1021,2024-04-22 07:21:01,Catering,8
12255,105,2024-03-29 10:36:43,Catering,11
12256,166,2024-08-30 13:06:19,Online,31
12257,2931,2024-06-06 06:21:54,In-Store,2
12258,25,2024-01-30 08:39:15,Online,13
12259,2273,2024-03-19 13:45:44,Catering,69
12260,1712,2024-11-05 07:20:40,In-Store,81
12261,274,2024-09-07 07:58:28,Online,42
12262,2812,2024-11-16 03:29:40,Catering,9
12263,1149,2024-03-13 03:42:38,Catering,24
12264,99,2024-10-26 11:11:24,In-Store,59
12265,897,2024-09-09 16:19:40,Online,87
12266,854,2024-04-05 00:53:03,Catering,46
12267,1922,2024-06-23 21:48:53,Online,9
12268,964,2024-03-07 02:35:30,Online,76
12269,1758,2024-04-29 19:49:34,In-Store,72
12270,2443,2024-11-29 05:17:14,In-Store,35
12271,2673,2024-11-24 05:07:49,In-Store,59
12272,1622,2024-04-28 08:45:11,Catering,4
12273,200,2024-02-18 09:39:13,In-Store,91
12274,287,2024-07-03 17:38:43,Online,73
12275,2313,2024-04-26 03:14:58,Online,30
12276,1112,2024-07-22 04:44:25,Online,7
12277,998,2024-07-13 22:19:15,Online,4
12278,1653,2024-03-04 06:19:50,In-Store,26
12279,2663,2024-04-21 09:27:08,Catering,80
12280,1243,2024-03-05 12:41:06,In-Store,60
12281,2608,2024-07-28 14:41:12,Online,83
12282,1203,2024-11-30 23:32:33,In-Store,22
12283,2591,2024-12-26 00:54:48,Online,80
12284,64,2024-06-18 19:44:26,Catering,81
12285,3012,2024-01-23 22:44:51,Catering,45
12286,1326,2024-11-10 16:47:47,Online,26
12287,3068,2024-12-05 08:27:23,Online,91
12288,2990,2024-10-29 11:09:21,Catering,38
12289,868,2024-08-09 03:27:50,Online,80
12290,1849,2024-09-25 11:12:36,Catering,85
12291,127,2024-02-23 16:24:00,Catering,36
12292,2201,2024-05-13 14:19:29,In-Store,76
12293,998,2024-07-11 11:52:58,In-Store,58
12294,3130,2024-09-21 18:40:47,Online,57
12295,1696,2024-08-18 23:03:04,In-Store,46
12296,2110,2024-02-01 10:45:26,Catering,77
12297,2391,2024-12-25 19:20:06,Online,42
12298,1130,2024-04-21 09:18:32,In-Store,20
12299,1943,2024-03-06 00:03:21,In-Store,90
12300,1310,2024-04-13 10:56:02,Online,18
12301,2753,2024-04-06 17:14:36,In-Store,28
12302,1639,2024-08-09 00:38:46,In-Store,29
12303,1389,2024-08-29 05:14:07,Catering,21
12304,2650,2024-05-21 19:51:09,Online,40
12305,3100,2024-12-04 10:39:50,In-Store,70
12306,2881,2024-05-22 09:31:35,In-Store,95
12307,1230,2024-10-16 07:02:25,In-Store,17
12308,2250,2024-07-22 13:14:26,In-Store,28
12309,495,2024-04-16 13:33:12,In-Store,67
12310,2557,2024-11-07 01:43:07,Catering,8
12311,1623,2025-01-01 18:18:20,Catering,99
12312,64,2024-02-29 16:05:16,Online,56
12313,420,2024-11-07 20:10:59,Online,71
12314,969,2024-09-03 04:53:24,In-Store,40
12315,2451,2024-06-03 14:47:51,In-Store,45
12316,2534,2024-11-16 08:20:16,Catering,48
12317,624,2024-03-21 23:57:03,Online,81
12318,572,2024-03-29 15:47:56,In-Store,44
12319,197,2024-07-17 06:39:12,Catering,54
12320,2209,2024-07-30 13:27:50,Catering,73
12321,1275,2024-04-21 20:00:53,In-Store,76
12322,530,2024-12-04 14:32:39,Online,19
12323,1345,2024-02-05 01:30:50,Catering,58
12324,1643,2024-11-13 15:55:35,In-Store,51
12325,10,2024-02-28 14:38:15,Online,94
12326,3107,2024-05-26 14:03:03,In-Store,78
12327,2779,2024-05-22 12:36:44,In-Store,3
12328,405,2024-12-04 09:18:33,Catering,69
12329,2260,2024-02-02 23:07:15,Online,42
12330,4,2024-11-10 08:36:34,In-Store,89
12331,872,2024-10-08 20:31:19,Online,27
12332,1545,2024-12-25 17:17:07,Online,10
12333,2017,2024-03-05 20:00:51,Catering,72
12334,1952,2024-04-07 05:30:58,Online,57
12335,931,2024-11-19 00:47:40,In-Store,16
12336,494,2024-07-19 07:30:06,Catering,84
12337,406,2024-11-26 00:00:43,In-Store,89
12338,2565,2025-01-10 16:15:03,Online,87
12339,2861,2024-03-22 23:06:39,Catering,26
12340,2852,2024-06-07 12:23:04,Online,77
12341,2009,2024-08-12 20:29:09,Online,83
12342,1489,2024-08-19 06:11:26,Online,21
12343,1004,2024-09-13 17:37:18,Online,52
12344,982,2024-02-07 22:12:03,Online,56
12345,230,2024-09-14 08:05:36,In-Store,14
12346,1501,2024-11-03 03:56:42,In-Store,33
12347,1082,2024-08-30 09:56:50,Online,38
12348,2215,2024-08-30 02:05:36,In-Store,53
12349,728,2024-07-31 09:18:00,Online,92
12350,923,2024-05-27 09:54:23,Online,70
12351,1323,2024-10-16 03:57:00,Online,30
12352,1409,2024-11-03 18:21:54,Online,49
12353,783,2024-07-19 13:30:42,In-Store,4
12354,463,2024-04-23 04:55:15,In-Store,80
12355,1763,2024-07-16 08:57:19,Online,81
12356,491,2024-04-07 06:48:28,In-Store,4
12357,2036,2024-04-15 13:14:59,In-Store,25
12358,2558,2024-03-25 12:02:33,Online,83
12359,1587,2024-10-13 17:08:18,In-Store,86
12360,1732,2024-12-06 03:22:33,In-Store,9
12361,1409,2024-08-09 22:45:01,In-Store,25
12362,2763,2024-12-06 21:17:30,Catering,93
12363,2974,2024-09-05 22:26:29,In-Store,83
12364,318,2024-10-18 07:31:58,In-Store,94
12365,414,2024-08-12 00:44:13,Online,2
12366,1406,2025-01-02 15:30:37,Catering,24
12367,1867,2024-05-26 14:09:25,In-Store,20
12368,1798,2024-01-31 17:40:23,In-Store,45
12369,1285,2024-08-11 00:14:12,In-Store,87
12370,2670,2024-09-28 08:45:36,Online,82
12371,931,2024-08-06 14:00:38,Online,9
12372,537,2024-12-03 21:55:24,Online,10
12373,2484,2024-04-07 13:32:37,Online,62
12374,926,2024-09-29 04:34:52,Online,39
12375,2487,2024-12-07 19:17:07,Catering,2
12376,521,2024-03-21 00:30:04,Online,74
12377,2431,2024-08-31 12:23:42,In-Store,81
12378,2980,2024-07-09 20:25:33,Catering,27
12379,1858,2024-10-29 20:55:06,Catering,6
12380,473,2024-12-21 18:30:01,Online,88
12381,2401,2024-05-04 11:49:58,In-Store,55
12382,2569,2024-09-07 04:13:49,Catering,59
12383,1990,2024-02-05 01:07:06,Online,91
12384,108,2024-06-23 13:48:31,In-Store,96
12385,941,2024-08-06 22:02:25,In-Store,41
12386,2635,2024-08-25 06:57:58,Online,18
12387,1115,2024-03-26 03:07:55,In-Store,79
12388,1944,2024-02-06 06:46:20,Online,20
12389,1167,2024-08-16 10:20:40,In-Store,94
12390,716,2024-05-05 01:10:27,In-Store,77
12391,2688,2024-08-24 00:27:14,Online,94
12392,1714,2024-12-20 06:38:19,Online,51
12393,3093,2024-03-13 02:20:37,In-Store,71
12394,2233,2024-06-27 06:22:55,Online,68
12395,2325,2024-11-04 18:37:00,In-Store,91
12396,652,2024-03-20 06:36:16,Catering,96
12397,631,2024-11-05 23:32:57,Online,71
12398,1119,2024-11-26 13:22:38,Online,23
12399,1014,2025-01-03 20:47:15,Online,88
12400,949,2024-06-08 06:15:38,In-Store,48
12401,3006,2024-04-25 14:28:59,Catering,46
12402,2994,2024-04-21 19:49:52,In-Store,94
12403,1217,2024-10-06 03:57:15,Catering,34
12404,1716,2024-06-19 12:53:15,Online,43
12405,2375,2024-12-11 23:40:35,In-Store,25
12406,2431,2024-11-11 03:37:59,Catering,74
12407,2401,2024-06-23 02:40:09,Online,3
12408,2596,2024-12-10 01:01:28,In-Store,16
12409,2074,2024-12-07 22:23:26,Online,62
12410,1424,2024-07-31 09:33:14,Catering,80
12411,1287,2024-11-13 19:10:14,In-Store,72
12412,832,2024-02-10 15:54:17,Online,88
12413,1964,2024-03-02 18:36:59,Online,90
12414,452,2024-08-18 20:07:37,Online,37
12415,1232,2024-12-12 20:44:44,Online,54
12416,2481,2024-04-14 21:50:50,In-Store,84
12417,532,2024-03-10 15:08:27,In-Store,50
12418,580,2024-01-31 10:14:48,Catering,56
12419,874,2024-08-05 05:46:41,Online,4
12420,1428,2024-03-06 00:57:27,In-Store,56
12421,2089,2024-12-03 12:23:40,Online,48
12422,1878,2025-01-05 00:54:36,Online,97
12423,741,2024-06-27 19:36:41,Online,32
12424,2176,2024-05-20 20:17:10,In-Store,33
12425,2701,2024-06-27 20:44:25,Online,43
12426,1408,2024-02-08 16:38:11,Online,80
12427,1576,2024-12-14 09:44:26,Catering,84
12428,3101,2024-12-23 04:30:44,Catering,72
12429,1699,2024-12-01 05:10:17,In-Store,72
12430,1766,2024-04-10 08:05:49,Online,31
12431,282,2024-06-17 23:29:34,Catering,21
12432,2037,2024-04-24 16:20:21,In-Store,51
12433,848,2024-05-17 18:44:54,In-Store,36
12434,2181,2024-06-16 18:20:30,In-Store,55
12435,1770,2024-04-05 20:57:40,Online,14
12436,345,2024-05-04 18:03:46,In-Store,8
12437,2236,2024-07-30 06:36:12,In-Store,47
12438,3138,2024-04-11 23:04:59,In-Store,65
12439,1794,2024-06-26 09:55:27,Online,82
12440,1843,2024-07-17 13:39:29,Online,50
12441,2301,2024-06-21 04:13:07,Catering,49
12442,169,2025-01-02 20:57:36,Online,75
12443,1131,2024-08-28 20:48:52,In-Store,34
12444,987,2024-02-14 17:47:23,In-Store,63
12445,1718,2024-06-04 17:16:05,Online,5
12446,2674,2024-08-18 11:35:31,Catering,94
12447,2228,2024-10-19 21:15:23,Online,46
12448,664,2024-05-13 06:30:51,In-Store,3
12449,1303,2024-07-09 07:53:33,In-Store,32
12450,206,2024-08-12 10:40:49,Online,41
12451,1185,2024-12-27 11:20:54,Online,43
12452,829,2024-05-12 00:41:25,In-Store,93
12453,2824,2024-02-08 05:36:29,Online,93
12454,312,2024-04-16 23:48:10,Online,51
12455,1105,2024-11-27 01:08:56,Catering,86
12456,1056,2024-05-29 13:49:01,Catering,9
12457,2989,2024-04-25 21:12:21,Online,25
12458,1608,2024-08-28 07:45:03,Online,92
12459,1046,2024-02-23 20:21:35,In-Store,45
12460,2647,2024-07-11 08:05:53,Catering,24
12461,1753,2024-02-17 03:56:42,Catering,50
12462,874,2024-02-27 20:06:11,Online,1
12463,1274,2024-09-20 13:20:35,In-Store,27
12464,810,2024-08-02 23:09:42,Catering,65
12465,1775,2024-09-11 15:36:16,In-Store,80
12466,896,2024-07-23 03:20:05,In-Store,12
12467,1024,2024-05-06 09:44:23,Catering,28
12468,373,2024-07-24 14:03:21,Catering,59
12469,1976,2024-06-22 17:13:10,In-Store,26
12470,971,2024-01-27 19:28:06,Online,67
12471,2705,2024-07-06 05:41:00,In-Store,69
12472,2838,2024-10-03 00:15:25,In-Store,5
12473,2419,2024-01-21 20:39:02,Online,96
12474,781,2024-11-07 20:01:14,In-Store,25
12475,561,2024-06-11 17:44:32,Online,93
12476,2655,2024-05-31 01:51:24,Online,69
12477,2397,2024-11-03 06:00:10,Online,91
12478,941,2024-08-01 08:30:36,Catering,56
12479,2191,2024-12-03 10:15:07,Online,93
12480,1380,2024-09-03 18:10:41,Catering,70
12481,1261,2024-08-17 00:13:45,Online,5
12482,2528,2024-10-21 20:49:58,Online,16
12483,2406,2024-03-30 15:22:18,Online,21
12484,1068,2024-12-01 15:23:21,Online,43
12485,2789,2024-05-16 17:26:42,Catering,63
12486,10,2024-08-24 23:51:12,In-Store,48
12487,3026,2024-02-28 14:17:24,In-Store,42
12488,1680,2024-05-17 17:00:55,In-Store,35
12489,2112,2024-12-30 03:25:13,Online,58
12490,1365,2024-01-26 15:10:50,Catering,65
12491,1004,2024-12-11 16:33:02,Online,59
12492,2171,2024-12-10 01:30:50,Catering,14
12493,1895,2024-05-26 06:44:41,In-Store,14
12494,682,2024-07-24 14:09:48,In-Store,75
12495,224,2024-05-04 04:51:34,In-Store,27
12496,1407,2024-06-24 23:29:27,Online,68
12497,2834,2024-10-06 04:35:18,Catering,82
12498,2208,2025-01-07 03:43:49,Catering,61
12499,2864,2024-01-21 03:05:12,Online,48
12500,801,2024-09-11 14:39:08,Online,33
12501,998,2025-01-12 08:51:31,In-Store,54
12502,920,2024-04-15 08:40:43,Catering,90
12503,518,2024-11-16 03:20:29,In-Store,37
12504,2102,2025-01-11 10:01:22,Online,85
12505,1031,2024-07-07 21:06:42,In-Store,62
12506,347,2024-11-14 00:39:08,Online,72
12507,2998,2024-05-28 18:06:48,In-Store,46
12508,358,2024-05-26 16:43:43,Catering,46
12509,1852,2024-10-29 13:34:29,Online,61
12510,94,2024-11-12 10:53:38,In-Store,49
12511,903,2024-10-20 09:56:17,In-Store,13
12512,2281,2024-12-07 02:09:01,Online,61
12513,352,2024-11-29 18:47:59,Catering,60
12514,1466,2024-12-10 01:40:10,Online,53
12515,2062,2024-12-09 11:10:40,Online,95
12516,467,2024-04-15 14:40:32,Catering,89
12517,871,2024-12-11 00:13:08,Catering,10
12518,2657,2024-08-23 08:11:44,In-Store,49
12519,2126,2024-08-22 02:38:10,Catering,97
12520,2822,2025-01-02 11:23:36,Online,98
12521,2566,2024-10-17 17:04:28,In-Store,15
12522,178,2024-01-31 19:31:25,Online,72
12523,1077,2024-06-24 09:28:55,In-Store,75
12524,2828,2024-09-28 23:05:56,In-Store,67
12525,2911,2024-09-27 09:16:09,Online,74
12526,298,2024-12-25 18:10:33,Online,91
12527,2376,2024-10-18 12:06:03,In-Store,49
12528,1752,2024-05-07 21:29:47,Online,28
12529,857,2024-07-14 08:21:05,In-Store,86
12530,1380,2024-09-11 05:44:23,Online,64
12531,994,2024-02-12 00:42:15,Online,62
12532,2501,2024-12-12 01:56:05,Online,11
12533,402,2024-02-15 23:29:29,Online,82
12534,2209,2024-04-14 17:14:30,Catering,10
12535,2081,2024-06-06 20:26:56,Catering,70
12536,2829,2024-06-26 06:24:35,Catering,1
12537,1029,2024-11-29 06:42:35,Online,86
12538,764,2024-07-17 08:10:19,Catering,90
12539,961,2025-01-11 19:24:26,Online,25
12540,2678,2024-05-09 20:18:49,Catering,30
12541,252,2025-01-02 03:13:46,Online,40
12542,2766,2024-06-30 23:48:51,Catering,40
12543,159,2024-12-10 10:05:19,In-Store,25
12544,1037,2024-01-22 04:12:30,Online,25
12545,444,2024-09-18 03:27:41,Online,41
12546,1013,2024-02-28 15:59:14,Online,71
12547,3115,2024-06-16 07:00:44,Online,88
12548,1970,2024-04-02 04:40:02,Catering,71
12549,2316,2024-08-04 18:20:25,Online,5
12550,1801,2024-08-31 14:24:14,Online,23
12551,1664,2024-12-27 12:56:54,In-Store,23
12552,448,2025-01-02 12:27:23,Online,50
12553,1786,2024-12-19 00:30:48,In-Store,6
12554,3085,2024-06-05 22:16:01,Online,11
12555,1964,2024-12-11 09:33:34,Online,37
12556,946,2024-06-05 18:46:00,Catering,61
12557,261,2024-08-21 11:13:21,In-Store,49
12558,1045,2024-04-17 10:00:33,Online,39
12559,714,2024-08-21 22:57:26,Catering,81
12560,324,2024-04-05 02:43:09,Online,98
12561,1631,2024-03-02 09:14:38,Catering,60
12562,186,2024-12-01 07:34:57,Online,91
12563,1316,2024-09-19 17:07:19,Catering,27
12564,2818,2024-12-11 07:03:25,In-Store,15
12565,1458,2024-11-08 01:37:49,Online,74
12566,2229,2024-06-24 08:11:16,In-Store,74
12567,812,2024-12-24 20:08:26,Online,28
12568,141,2024-07-27 21:54:09,Catering,90
12569,1381,2024-05-31 15:34:49,Online,39
12570,422,2024-10-20 04:20:46,In-Store,55
12571,160,2024-04-27 05:55:18,Online,83
12572,1244,2024-08-20 00:15:38,In-Store,20
12573,1340,2024-05-27 05:09:04,Catering,78
12574,2021,2024-04-18 08:41:42,In-Store,28
12575,1715,2024-04-12 01:52:55,In-Store,54
12576,1744,2024-12-19 22:38:44,Online,42
12577,66,2024-01-25 23:44:12,Online,75
12578,1714,2024-09-06 02:30:22,Online,29
12579,2545,2024-03-20 12:23:34,In-Store,23
12580,1752,2024-12-05 17:48:34,In-Store,72
12581,801,2024-06-06 19:39:54,Catering,34
12582,77,2024-08-19 23:45:09,In-Store,63
12583,2862,2024-07-08 20:23:07,Online,49
12584,2473,2024-06-18 00:20:39,Online,38
12585,2768,2024-04-03 17:19:00,Catering,84
12586,2630,2024-04-12 04:38:00,In-Store,33
12587,821,2024-08-30 09:19:16,In-Store,87
12588,3029,2024-01-29 07:53:03,Online,7
12589,3126,2024-08-25 07:02:21,In-Store,56
12590,2613,2025-01-04 09:53:56,Online,28
12591,1151,2024-12-15 00:29:13,Online,24
12592,122,2024-08-10 00:49:42,Online,51
12593,1195,2024-09-22 00:40:50,Online,24
12594,746,2025-01-12 14:22:24,Online,72
12595,999,2024-11-17 03:57:51,In-Store,51
12596,375,2024-03-04 03:14:35,Online,85
12597,1446,2024-03-19 00:32:27,Online,72
12598,2692,2024-07-16 06:55:16,In-Store,23
12599,2261,2024-12-08 03:24:59,Online,70
12600,1824,2024-11-29 16:58:16,Catering,23
12601,1772,2024-10-31 20:30:05,Catering,27
12602,2233,2024-06-26 15:31:53,Online,53
12603,1303,2025-01-15 20:36:25,Catering,61
12604,1762,2024-12-27 12:49:17,Online,14
12605,2373,2024-02-19 14:20:20,Online,59
12606,628,2024-05-14 17:05:34,In-Store,15
12607,45,2024-07-07 16:38:50,Catering,71
12608,2721,2024-07-14 20:31:04,Online,46
12609,3062,2024-06-30 04:59:58,In-Store,43
12610,2224,2024-11-11 22:26:16,Online,58
12611,1957,2024-11-23 02:31:56,Online,46
12612,2439,2024-02-14 04:38:38,Online,11
12613,46,2024-04-16 11:56:33,Online,41
12614,1939,2024-06-23 13:04:30,Catering,23
12615,1404,2024-04-28 17:50:48,Online,98
12616,1641,2024-02-02 19:50:09,Catering,8
12617,1922,2024-02-26 21:59:04,Catering,38
12618,1474,2025-01-11 12:52:15,Catering,80
12619,2509,2024-02-05 08:12:24,In-Store,73
12620,2244,2024-10-12 06:48:14,In-Store,94
12621,453,2024-11-14 08:21:01,In-Store,81
12622,2367,2024-12-31 02:02:29,In-Store,97
12623,1298,2024-10-18 21:33:50,Catering,46
12624,487,2025-01-07 23:28:49,Catering,92
12625,350,2024-12-04 13:17:30,Online,53
12626,317,2024-12-17 16:29:52,In-Store,47
12627,2897,2024-04-30 01:37:58,Online,88
12628,2240,2024-01-23 09:23:56,Online,49
12629,2370,2024-11-14 19:06:38,Online,28
12630,2026,2024-10-27 16:05:13,In-Store,15
12631,1077,2024-05-20 01:41:49,Online,7
12632,1329,2025-01-17 01:56:10,Online,78
12633,1358,2024-03-13 05:27:07,In-Store,42
12634,243,2024-10-28 17:05:02,In-Store,9
12635,705,2024-05-26 04:59:34,Catering,33
12636,697,2024-07-12 23:10:18,Catering,53
12637,2350,2024-12-18 21:32:28,Catering,75
12638,312,2024-02-24 13:09:44,In-Store,61
12639,2084,2024-07-09 20:42:39,Online,86
12640,447,2025-01-10 18:02:47,Catering,7
12641,2272,2024-09-23 20:06:45,Catering,55
12642,1939,2024-06-13 06:05:02,Catering,98
12643,1990,2024-06-20 23:38:26,In-Store,83
12644,962,2024-11-26 23:04:15,Catering,33
12645,822,2024-02-01 01:40:32,Online,43
12646,104,2025-01-13 23:39:20,Online,76
12647,628,2024-05-10 12:27:29,In-Store,81
12648,2992,2024-12-02 06:33:08,Online,51
12649,1874,2024-02-20 00:01:59,Catering,73
12650,424,2024-08-09 23:33:27,In-Store,92
12651,989,2024-12-16 19:22:44,Online,52
12652,2808,2024-03-09 12:24:30,Catering,46
12653,1266,2024-09-07 09:39:31,In-Store,39
12654,2187,2024-04-03 10:54:51,Catering,86
12655,1693,2024-09-05 11:48:20,In-Store,54
12656,2570,2024-09-06 21:08:52,Catering,77
12657,1851,2024-11-25 06:36:38,Online,71
12658,3136,2024-08-09 08:09:22,Catering,81
12659,2291,2024-08-09 07:38:53,Online,70
12660,2300,2024-08-13 12:54:16,Online,78
12661,2450,2025-01-11 11:32:40,Online,50
12662,1399,2024-01-26 05:21:08,In-Store,65
12663,1165,2024-04-02 03:50:24,In-Store,16
12664,650,2024-11-04 01:37:14,In-Store,6
12665,1956,2024-02-03 04:42:13,Online,3
12666,1864,2024-08-31 14:33:22,Online,40
12667,2906,2024-11-14 13:54:25,Online,86
12668,2967,2024-07-30 23:59:07,Catering,59
12669,367,2024-02-18 17:27:33,In-Store,67
12670,2070,2024-12-12 23:33:49,Online,16
12671,3117,2024-12-27 00:34:00,Online,3
12672,1412,2024-03-08 02:34:18,Catering,78
12673,867,2024-03-28 18:43:22,Online,11
12674,2604,2024-01-22 10:54:17,Online,30
12675,2424,2024-06-02 18:44:52,Catering,25
12676,2278,2024-12-26 18:49:58,Catering,72
12677,1978,2024-04-04 10:36:12,Online,96
12678,1735,2024-02-23 04:44:23,In-Store,50
12679,750,2024-10-05 21:40:54,In-Store,60
12680,607,2024-10-26 17:39:22,In-Store,27
12681,2139,2024-02-03 00:44:08,In-Store,73
12682,1287,2024-01-25 17:01:20,Catering,56
12683,3088,2025-01-14 12:56:06,In-Store,60
12684,2211,2024-04-03 04:15:50,Online,33
12685,1708,2024-03-17 16:34:11,In-Store,19
12686,1775,2024-05-15 03:52:39,Online,58
12687,1868,2024-02-26 22:37:00,Online,58
12688,2961,2024-07-05 09:50:06,In-Store,94
12689,1622,2024-03-21 06:23:45,Online,83
12690,2240,2024-10-12 20:46:33,Online,86
12691,1647,2024-02-29 13:33:26,In-Store,86
12692,2725,2024-07-09 17:48:48,In-Store,57
12693,2787,2024-06-04 14:26:49,In-Store,59
12694,2476,2024-08-29 02:48:24,In-Store,92
12695,177,2024-05-17 11:33:05,Online,32
12696,194,2024-06-13 21:28:20,Online,97
12697,2015,2024-09-13 09:05:24,In-Store,93
12698,1644,2025-01-02 21:09:51,In-Store,68
12699,3140,2024-08-11 17:36:45,In-Store,84
12700,3114,2024-04-24 03:37:23,Online,71
12701,2446,2024-06-16 14:52:07,In-Store,13
12702,2853,2024-11-13 22:18:33,In-Store,65
12703,2804,2024-01-27 00:41:44,In-Store,59
12704,1280,2024-05-27 19:51:19,Online,70
12705,2940,2024-06-10 08:45:42,Online,85
12706,2138,2024-12-02 16:02:21,In-Store,28
12707,2988,2024-08-24 23:26:30,In-Store,60
12708,2885,2024-11-18 09:44:02,Online,32
12709,20,2024-08-14 18:44:02,In-Store,49
12710,414,2024-11-14 00:34:15,In-Store,45
12711,1222,2024-11-17 17:30:30,Online,70
12712,748,2024-06-05 17:23:58,Online,70
12713,223,2024-05-22 18:25:37,In-Store,66
12714,1783,2024-04-06 04:28:00,Online,96
12715,1797,2024-01-23 13:02:21,Catering,33
12716,2432,2024-10-11 09:06:03,In-Store,99
12717,2367,2024-04-22 11:52:19,Online,80
12718,1525,2024-06-11 00:31:29,In-Store,56
12719,2468,2024-11-13 07:41:44,Catering,5
12720,1964,2024-09-01 03:18:55,In-Store,48
12721,2116,2024-03-11 12:43:11,Online,41
12722,3128,2024-11-12 03:56:27,In-Store,13
12723,24,2025-01-16 14:17:55,Catering,66
12724,202,2024-12-29 02:08:09,In-Store,63
12725,1195,2024-12-22 11:38:50,Online,10
12726,3000,2024-11-12 17:43:14,Catering,43
12727,598,2024-04-15 20:34:45,In-Store,12
12728,967,2024-11-17 23:27:29,In-Store,9
12729,1946,2024-02-24 22:39:03,Online,5
12730,450,2024-04-22 09:19:44,Online,82
12731,1129,2024-11-14 21:22:27,Online,82
12732,1188,2024-09-01 01:46:08,Online,96
12733,1231,2024-11-26 18:49:06,Online,58
12734,2121,2024-10-08 05:04:24,Online,26
12735,37,2024-07-07 03:33:25,Online,9
12736,502,2024-04-20 00:29:13,Online,1
12737,795,2024-01-23 17:13:49,Catering,55
12738,2199,2024-06-30 02:11:05,Online,46
12739,1142,2024-04-20 04:56:23,In-Store,76
12740,2750,2024-07-29 13:31:49,Catering,87
12741,1014,2024-04-28 11:45:30,Online,65
12742,711,2024-05-19 20:13:05,Online,78
12743,1828,2024-02-22 10:04:31,Catering,42
12744,2185,2024-04-14 22:53:26,In-Store,77
12745,1558,2024-06-16 03:57:32,In-Store,3
12746,1406,2024-11-21 10:01:36,In-Store,13
12747,1393,2024-09-07 13:51:15,In-Store,3
12748,2218,2024-01-25 21:44:01,In-Store,60
12749,1406,2024-11-12 13:53:20,In-Store,91
12750,2476,2024-05-31 21:24:03,Online,34
12751,2274,2024-03-08 16:35:24,Online,37
12752,2983,2024-02-04 07:40:18,Catering,46
12753,2679,2024-09-02 02:15:07,Online,80
12754,20,2024-04-06 17:13:26,Catering,91
